feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Segatella	hatchery	sandy	0.11742957140417	0.318277080195628	40	38	0.714323231747372	0.891325499892349
Marisediminicola	hatchery	sandy	0.381107154121094	0.999869798878643	40	5	0.705327184025037	0.891325499892349
Pedobacter	hatchery	sandy	0.414219845629271	1.1480181394034	40	33	0.720347966894131	0.891325499892349
Dolosigranulum	hatchery	south_santiam	0.331055756530135	0.911749948546782	40	9	0.718654124591068	0.891325499892349
Tetragenococcus	hatchery	sandy	-0.432506185321547	1.217781735432	40	37	0.724542900579912	0.893041249551984
Rhodococcus	hatchery	sandy	-0.300632381232013	0.861858691291891	40	38	0.729257406847565	0.893201538976185
Peptoniphilus	hatchery	willamette	-0.275994819023638	0.805332048490757	40	5	0.733810199898557	0.893201538976185
Paracoccaceae	hatchery	south_santiam	-0.355565492180444	1.04609309175378	40	7	0.735908186200505	0.893201538976185
Turicibacter	hatchery	willamette	-0.121829383351428	0.354384125181178	40	39	0.733013277163566	0.893201538976185
Bifidobacterium	hatchery	sandy	-0.149758862281057	0.453621507303139	40	36	0.743207320042688	0.898630904082034
Blautia	hatchery	sandy	0.19263612085498	0.590954833822343	40	23	0.74633111594964	0.898989753302975
Dermacoccus	hatchery	south_santiam	-0.374831060764819	1.17274868394646	40	12	0.751105767831934	0.90132692139832
Dermacoccus	hatchery	sandy	-0.381075265253579	1.21391021483329	40	12	0.755390873644934	0.903061269996575
Rhizobiaceae	hatchery	south_santiam	0.404906210747573	1.31499497507648	40	14	0.759921819159921	0.905075425066872
Dolosigranulum	hatchery	sandy	0.277127894349022	0.943750857336447	40	9	0.770715344132995	0.91450552027721
Paracoccaceae	hatchery	willamette	-0.252895939674337	0.897017425815632	40	7	0.779611780127103	0.921622847882598
Anoxybacillus	hatchery	south_santiam	-0.373582131751054	1.36231994145332	40	9	0.785479205989983	0.922179839394135
Alistipes	hatchery	south_santiam	0.0791663680237153	0.293323650032636	40	40	0.78878275570819	0.922179839394135
Comamonadaceae	hatchery	willamette	0.252152635684598	0.932632877451515	40	7	0.788422366025577	0.922179839394135
Noviherbaspirillum	hatchery	sandy	-0.331307631656793	1.31690505349017	40	13	0.80279597297923	0.924841175216614
Deinococcus	hatchery	willamette	-0.321449617672497	1.23570077248579	40	20	0.796241381201878	0.924841175216614
Citrobacter	hatchery	willamette	-0.179985269033908	0.70543936322115	40	6	0.800067571784711	0.924841175216614
Marisediminicola	hatchery	south_santiam	-0.239487767403345	0.965965996845805	40	5	0.805600646336484	0.924841175216614
Lawsonella	hatchery	south_santiam	0.244412358960142	0.97379569166899	40	8	0.803249427262166	0.924841175216614
Klebsiella	hatchery	willamette	0.280752895604785	1.16085719400743	40	34	0.810269076193612	0.925591524573717
Plesiomonas	hatchery	sandy	-0.186231760400799	0.777582667185484	40	9	0.812075582880714	0.925591524573717
Serratia	hatchery	south_santiam	0.239393731151942	1.04584767515425	40	39	0.820242635003871	0.931561278325825
Neisseriaceae	hatchery	sandy	-0.265468103095364	1.27004285871148	40	9	0.835608598605284	0.935646247734085
Lachnoclostridium	hatchery	sandy	-0.0754597276645219	0.358856372557512	40	29	0.834636063437989	0.935646247734085
Paracoccaceae	hatchery	sandy	-0.233664903470782	1.08280922172787	40	7	0.830365522809914	0.935646247734085
Rhizobiaceae	hatchery	sandy	-0.293947531374075	1.3611491145128	40	14	0.830241478828645	0.935646247734085
Clostridium	hatchery	south_santiam	-0.110511944924327	0.546414270176322	40	37	0.840860416428184	0.938223201488289
Methylobacterium	hatchery	south_santiam	0.21396781796932	1.09682599354529	40	30	0.846427868534475	0.941133084594277
Actinomycetospora	hatchery	south_santiam	0.157768961390148	0.885185784297375	40	5	0.859539510434133	0.952381757205764
Comamonas	hatchery	south_santiam	-0.167567249290399	0.975928922418359	40	16	0.864634731620378	0.954700849497501
Deinococcus	hatchery	south_santiam	-0.220365601528441	1.44106235215756	40	20	0.879316179922734	0.961251364069132
Haemophilus	hatchery	south_santiam	-0.193034761549002	1.21156967458262	40	10	0.874302433804771	0.961251364069132
Geobacillus	hatchery	sandy	0.221217169173728	1.46265123065525	40	26	0.880627625802608	0.961251364069132
Malacoplasma	hatchery	willamette	0.0831623194397073	0.574393644092649	40	38	0.885689911426958	0.961251364069132
Serratia	hatchery	willamette	-0.131403683083402	0.896806982817677	40	39	0.884325257661821	0.961251364069132
Neisseria	hatchery	south_santiam	0.157768961390148	1.11941575228389	40	10	0.888704091309197	0.961251364069132
Enterococcus	hatchery	willamette	0.110794491879563	0.885839222416557	40	28	0.901161662957519	0.971421724815224
Abiotrophia	hatchery	sandy	-0.113985331199055	1.03868221685433	40	7	0.913224784252575	0.972069357303933
Rathayibacter	hatchery	sandy	0.117391353049701	1.03035525658393	40	5	0.909924035506869	0.972069357303933
Mycobacterium	hatchery	south_santiam	-0.116884110776879	1.07460886415327	40	6	0.913989741615962	0.972069357303933
Knoellia	hatchery	south_santiam	0.107085822876628	0.955966465963204	40	5	0.911431101774125	0.972069357303933
Veillonella	hatchery	sandy	-0.112187680420406	1.18601711085167	40	17	0.925163486794991	0.980673296002691
Arcobacter	hatchery	willamette	-0.0448220859707252	0.615354010030273	40	5	0.942337030215127	0.983302061222574
Haemophilus	hatchery	willamette	0.0884346678610494	1.03891242496244	40	10	0.932635764452383	0.983302061222574
Klebsiella	hatchery	south_santiam	-0.0978070502820274	1.35378049100849	40	34	0.942804972502004	0.983302061222574
Sphingobacterium	hatchery	south_santiam	0.0711255638201551	0.875139672044028	40	5	0.93567471461061	0.983302061222574
Muribaculaceae	hatchery	south_santiam	0.0191773413663351	0.266838470982354	40	40	0.94310417821662	0.983302061222574
Arcobacter	hatchery	south_santiam	0.0432326199058785	0.717619926157334	40	5	0.95229414826154	0.989639016820816
Rhodococcus	hatchery	south_santiam	0.04102895795747	0.832634599832572	40	38	0.960971672028217	0.995403881775156
Actinomyces	hatchery	south_santiam	0.0351653047636826	0.855749345914395	40	9	0.967448821358443	0.995626942368883
Hafnia.Obesumbacterium	hatchery	willamette	-0.0451239844513823	1.04784442000366	40	8	0.965888783289631	0.995626942368883
Brevundimonas	hatchery	sandy	-0.0316163119168859	0.984361465926957	40	7	0.974554887218218	0.996532301846815
Luteolibacter	hatchery	willamette	-0.0166432482047916	0.881914274911846	40	6	0.98504764019884	0.996532301846815
Sphingobacterium	hatchery	sandy	0.0111298788963493	0.90585562093762	40	5	0.990264803093062	0.996532301846815
Cloacibacterium	hatchery	sandy	-0.0250723628990229	0.984566036613966	40	5	0.979824389296346	0.996532301846815
Pedobacter	hatchery	south_santiam	-0.016259675689815	1.10909089130361	40	33	0.988384089241409	0.996532301846815
Roseomonas	hatchery	sandy	-0.0206714063681288	0.994490573470326	40	7	0.983531208624377	0.996532301846815
Plesiomonas	hatchery	south_santiam	-0.0193642910831825	0.751216225432779	40	9	0.9795773672096	0.996532301846815
Lachnospiraceae.NK4A136.group	hatchery	sandy	-0.00175492545205844	0.320200829315836	40	37	0.995657313278923	0.998798188084219
Plesiomonas	hatchery	willamette	-0.000876080059896536	0.644162598989088	40	9	0.998922362569574	0.998922362569574
