feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV1825	hatchery	willamette	1.76478716262205	0.84953823935395	40	8	0.0449629004724764	0.313163068842629
ASV2013	hatchery	sandy	-2.52531722100945	1.21717625394801	40	37	0.0452186305241278	0.313163068842629
ASV2539	hatchery	willamette	-0.613803646870795	0.295078983159161	40	35	0.0446919212258409	0.313163068842629
ASV3580	hatchery	willamette	-1.46117676215634	0.708134899101397	40	7	0.0463405020694198	0.317554387865182
ASV2523	hatchery	willamette	1.64501605593939	0.799531566397861	40	8	0.046939087827794	0.318305689332228
ASV214	hatchery	willamette	1.89760232218544	0.929992399247848	40	11	0.048692180492262	0.324706132807857
ASV1287	hatchery	willamette	-1.99199495336154	0.977113537118426	40	8	0.0488804931108602	0.324706132807857
ASV982	hatchery	willamette	1.69732071028887	0.835090283932226	40	8	0.0495301783480663	0.325698445500921
ASV2014	hatchery	sandy	0.698122445088122	0.344413403007407	40	35	0.0501183642083504	0.326270550996361
ASV2440	hatchery	south_santiam	-1.92143988895225	0.952466712803979	40	34	0.0511642619459493	0.326548377713853
ASV2985	hatchery	south_santiam	1.03554837149943	0.51277975516938	40	7	0.0509298782588361	0.326548377713853
ASV848	hatchery	willamette	-0.598000146109758	0.30338087941028	40	34	0.0564351715899628	0.356692201020056
ASV3558	hatchery	sandy	0.834750226618923	0.425085054890093	40	11	0.057320999235071	0.358807408673377
ASV2289	hatchery	south_santiam	2.23466249999041	1.15333134382417	40	11	0.0605511649571051	0.375417222734052
ASV31	hatchery	willamette	1.47991064991921	0.766835604513466	40	8	0.0615289650611509	0.377880719384993
ASV527	hatchery	sandy	1.9265550425863	1.00281136879357	40	6	0.0626582820632931	0.381220015170129
ASV3042	hatchery	south_santiam	-2.1570201311773	1.1306869202038	40	16	0.0644307718675954	0.388374374868561
ASV448	hatchery	south_santiam	-1.91363697427525	1.00936025468002	40	9	0.0660238877246291	0.394326155125996
ASV1240	hatchery	willamette	-0.591084915534978	0.314820482545415	40	35	0.0685663448459082	0.405788095406239
ASV107	hatchery	willamette	1.77108266680685	0.950754381360471	40	11	0.0706635727775124	0.408721892393898
ASV2424	hatchery	south_santiam	-0.498323283372298	0.267790684769754	40	40	0.070945581936268	0.408721892393898
ASV2709	hatchery	south_santiam	1.76589945333333	0.946257841671724	40	6	0.0701777552068914	0.408721892393898
ASV2711	hatchery	south_santiam	-2.09513085071414	1.12922611176824	40	39	0.0717462894044558	0.409709073704392
ASV636	hatchery	willamette	1.71528270356977	0.932059543270439	40	22	0.0739775422441308	0.418777217399384
ASV653	hatchery	sandy	2.08899238759727	1.14727523542288	40	8	0.0769530422867598	0.424526212909155
ASV855	hatchery	sandy	-2.64589172892857	1.47306578109974	40	32	0.08086213579222	0.424526212909155
ASV881	hatchery	south_santiam	1.49660880564652	0.832991058127376	40	11	0.080783107683257	0.424526212909155
ASV1070	hatchery	willamette	1.58408724965931	0.868905073310395	40	12	0.076603562617672	0.424526212909155
ASV1153	hatchery	south_santiam	-2.57170456401049	1.43156342690699	40	30	0.0808215859359305	0.424526212909155
ASV1647	hatchery	south_santiam	-2.19309979418414	1.21715454937729	40	20	0.0799523680756505	0.424526212909155
ASV1736	hatchery	willamette	-0.494770578891398	0.273165920758666	40	38	0.0784534375019668	0.424526212909155
ASV2365	hatchery	willamette	1.7347874158237	0.960087761133183	40	6	0.0791411067606828	0.424526212909155
ASV3337	hatchery	willamette	1.88665043893765	1.04675098151753	40	11	0.0798622970039675	0.424526212909155
ASV1491	hatchery	willamette	1.34041167295858	0.748751613614807	40	6	0.0818362448798913	0.426203163334474
ASV1599	hatchery	sandy	0.837536051590746	0.472474090245305	40	37	0.0847475273409755	0.429484517173368
ASV2924	hatchery	willamette	-1.92310582290755	1.08280387551999	40	38	0.0841792710311221	0.429484517173368
ASV3042	hatchery	sandy	-2.08569603465912	1.17037215304728	40	16	0.0831730428312489	0.429484517173368
ASV3541	hatchery	willamette	-0.592243695739069	0.334498719701938	40	24	0.0851052269053218	0.429484517173368
ASV855	hatchery	south_santiam	-2.51070773321701	1.42311674705574	40	32	0.0861776622860928	0.431551216524972
ASV881	hatchery	sandy	1.5168306112155	0.862227660680771	40	11	0.0870411384577912	0.432547947603222
ASV1925	hatchery	willamette	1.19212602342808	0.681533918005532	40	5	0.0887819989627544	0.437856676702675
ASV173	hatchery	sandy	2.03581069974584	1.1741010289967	40	9	0.091487732205588	0.441545600611618
ASV634	hatchery	south_santiam	-2.36694063072019	1.3652463214674	40	34	0.0915276029984496	0.441545600611618
ASV3685	hatchery	willamette	-0.569143950396413	0.328320158061068	40	36	0.091564755887202	0.441545600611618
ASV2917	hatchery	south_santiam	-1.79707063524859	1.04468017792968	40	8	0.0939808362676022	0.449864150075066
ASV173	hatchery	south_santiam	1.928827733122	1.13428935661866	40	9	0.0976669741947419	0.464096351830489
ASV634	hatchery	willamette	-1.98506474994098	1.17068906251337	40	34	0.0985879223821088	0.465077807759078
ASV2917	hatchery	sandy	-1.8239643325379	1.08134671697537	40	8	0.100299384046083	0.469747474920861
ASV448	hatchery	sandy	-1.74284865733481	1.04478712308557	40	9	0.103964988566342	0.473295157739083
ASV848	hatchery	sandy	0.612719481755773	0.36621765025653	40	34	0.102976723822374	0.473295157739083
ASV2184	hatchery	willamette	-0.372819770495769	0.223461667829802	40	40	0.103915838269571	0.473295157739083
ASV3250	hatchery	sandy	0.740622954366021	0.442089809200244	40	39	0.10254617672162	0.473295157739083
ASV662	hatchery	willamette	-1.53551714479689	0.925261513390848	40	6	0.105693175737867	0.477821231981608
ASV1436	hatchery	willamette	-0.397872069820064	0.241176455964913	40	40	0.107701506862714	0.480497681572946
ASV2197	hatchery	south_santiam	-1.22702125830714	0.7439095524211	40	11	0.10776138480745	0.480497681572946
ASV2045	hatchery	willamette	1.11668833745449	0.68018288902319	40	7	0.109351117429051	0.484269234328656
ASV662	hatchery	south_santiam	-1.74879175242453	1.07903107494676	40	6	0.113808499862345	0.493928889402578
ASV1153	hatchery	willamette	-1.98974139082642	1.22755551128155	40	30	0.113767240756587	0.493928889402578
ASV1417	hatchery	willamette	1.42910521729807	0.880749231222886	40	39	0.113400819844994	0.493928889402578
ASV1287	hatchery	sandy	-1.90226688474707	1.17949497770897	40	8	0.115525469253494	0.494783424237003
ASV2711	hatchery	willamette	1.56213997747826	0.96830340237115	40	39	0.115417717116058	0.494783424237003
ASV407	hatchery	willamette	1.69978795717655	1.06030289995276	40	33	0.117648207469701	0.497331058849191
ASV1806	hatchery	willamette	1.21265635244752	0.755527914247637	40	5	0.11722188874171	0.497331058849191
ASV2714	hatchery	willamette	-1.2888697397587	0.806618160295105	40	5	0.118813852191134	0.499018179202762
ASV286	hatchery	willamette	1.39970669906377	0.884239228088525	40	6	0.122179647024057	0.502366016439452
ASV1715	hatchery	sandy	0.817655354943182	0.517279471035191	40	37	0.12269769065111	0.502366016439452
ASV1825	hatchery	sandy	1.62351975547231	1.02549606430052	40	8	0.122132811061041	0.502366016439452
ASV3042	hatchery	willamette	-1.5395181079245	0.969556035270461	40	16	0.12106371970331	0.502366016439452
ASV1241	hatchery	willamette	1.61280817207162	1.02758175478168	40	15	0.125276205961676	0.509717563006568
ASV997	hatchery	willamette	1.56855544548442	1.00396296156554	40	15	0.12695134259397	0.513324993966921
ASV3148	hatchery	willamette	1.37673529027942	0.885102514387299	40	6	0.128586712599227	0.516728085815412
ASV3515	hatchery	willamette	1.52547677530189	0.985541492968821	40	15	0.130403937013686	0.520815723901285
ASV1402	hatchery	south_santiam	-2.02438888230774	1.31821058586476	40	14	0.13335275977772	0.522117356760822
ASV1796	hatchery	willamette	1.1823381998931	0.769934181873135	40	7	0.133370975311016	0.522117356760822
ASV2711	hatchery	sandy	-1.79224253786492	1.16886007266201	40	39	0.133937939445556	0.522117356760822
ASV3040	hatchery	willamette	1.61929920997962	1.05302210312634	40	37	0.132850378314241	0.522117356760822
ASV2184	hatchery	sandy	0.409484520441306	0.269745433773247	40	40	0.137738004466228	0.533734767306633
ASV1417	hatchery	sandy	-1.60445299139442	1.06317153062073	40	39	0.139995688108434	0.539273331115921
ASV1519	hatchery	sandy	-1.59118156284244	1.06286481697415	40	24	0.143092488654772	0.544755614703257
ASV3489	hatchery	south_santiam	0.496642564922821	0.331736571977358	40	33	0.143084554542362	0.544755614703257
ASV460	hatchery	willamette	1.00867951504673	0.679069627914707	40	5	0.146147069397814	0.547719851929492
ASV1015	hatchery	willamette	1.52075834644528	1.02666232785813	40	11	0.147236519335885	0.547719851929492
ASV2064	hatchery	sandy	-2.06714036928047	1.39491769288051	40	17	0.147065780688339	0.547719851929492
ASV2709	hatchery	willamette	-1.20588749872866	0.811409405133524	40	6	0.145941667273941	0.547719851929492
ASV1240	hatchery	sandy	0.558640724370513	0.380026643717686	40	35	0.150246996441888	0.549701773762548
ASV1715	hatchery	south_santiam	0.737310621650961	0.499739446522702	40	37	0.148800987472761	0.549701773762548
ASV3558	hatchery	willamette	-0.517585972553797	0.352147630477086	40	11	0.150302481919714	0.549701773762548
ASV2461	hatchery	willamette	-0.741220859628411	0.505748704852848	40	5	0.151440054855793	0.550768020732522
ASV1814	hatchery	sandy	1.02765802378283	0.70684769875933	40	38	0.154648095269983	0.558181493069869
ASV3541	hatchery	south_santiam	-0.566365083705344	0.390089188693868	40	24	0.155193318349687	0.558181493069869
ASV3620	hatchery	willamette	1.00974005736066	0.698937728325787	40	5	0.157196622469246	0.562280226524612
ASV2197	hatchery	sandy	-1.10618816595999	0.77001954208738	40	11	0.159474013493905	0.567309195543891
