feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV146	hatchery	sandy	-2.71943973635625	0.799319390147377	40	40	0.00165175543479103	0.0448038661687068
ASV146	hatchery	south_santiam	-2.60068173125284	0.772215894877335	40	40	0.00181587608115853	0.0460913243707402
ASV504	hatchery	south_santiam	-3.80304883929991	1.1308991117277	40	11	0.00184082094261021	0.0460913243707402
ASV529	hatchery	south_santiam	4.07937063256977	1.22883102513757	40	24	0.0020719031998752	0.0499558882636576
ASV2628	hatchery	willamette	2.86590272134452	0.884289758702655	40	40	0.00256739977270057	0.0596920447152882
ASV2314	hatchery	sandy	-3.26863797347991	1.0223579561899	40	26	0.00288929332016778	0.0648596534975596
ASV504	hatchery	willamette	-3.05141366553207	0.969737988001101	40	11	0.00330866436868617	0.0717980168004899
ASV2613	hatchery	south_santiam	-2.7296938563989	0.87270961658012	40	8	0.00347899385498223	0.0730588709546269
ASV504	hatchery	sandy	-3.5492216416795	1.17059179214122	40	11	0.00448443004722412	0.0912301237732156
ASV193	hatchery	willamette	3.20397001560707	1.070740581826	40	37	0.0049764369894311	0.0966643644160723
ASV1897	hatchery	sandy	2.68226686959703	0.9013945361577	40	5	0.00519700883957378	0.0966643644160723
ASV2613	hatchery	sandy	-2.69142351845655	0.903340274563218	40	8	0.0051467230078298	0.0966643644160723
ASV2031	hatchery	willamette	-1.94263542668537	0.661792356534501	40	5	0.00577064914881847	0.104352572107801
ASV2314	hatchery	south_santiam	-2.88166446154871	0.987691620840806	40	26	0.00604334474866047	0.106330200848053
ASV3676	hatchery	willamette	2.81703220920867	0.969405588123937	40	15	0.00622769540639833	0.106690255514877
ASV2899	hatchery	willamette	2.72356533967104	0.952093304866214	40	19	0.00699723249748982	0.116799957842715
ASV2440	hatchery	willamette	2.30353409310957	0.816733468206094	40	34	0.00775293323416877	0.126178988386097
ASV619	hatchery	willamette	-0.728648979998479	0.263054059693181	40	37	0.00880990511699982	0.139558433154908
ASV766	hatchery	willamette	-2.06110020976797	0.746418375070671	40	10	0.00900376988096184	0.139558433154908
ASV2197	hatchery	willamette	-1.7442871917855	0.637897178571078	40	11	0.00963283573607004	0.145836652655386
ASV1519	hatchery	willamette	-2.38041882317347	0.880495144463927	40	24	0.0104069442070553	0.153975469972568
ASV946	hatchery	willamette	2.53240798964271	0.9556215016217	40	16	0.0118829373535546	0.167262166570612
ASV1390	hatchery	willamette	-1.59026794153013	0.603532632163426	40	10	0.0123326943093539	0.167262166570612
ASV1906	hatchery	willamette	2.53116974914976	0.95558485983714	40	40	0.0119179964285211	0.167262166570612
ASV2924	hatchery	sandy	-3.45386951147368	1.30707608123624	40	38	0.012106861081415	0.167262166570612
ASV529	hatchery	willamette	-2.73781066561676	1.05371391095156	40	24	0.0134932543818689	0.168925165434551
ASV964	hatchery	south_santiam	2.63729319235647	1.01328815983508	40	8	0.0133469908750129	0.168925165434551
ASV1402	hatchery	willamette	-2.96041267639783	1.13035625197842	40	14	0.0128246874256873	0.168925165434551
ASV2742	hatchery	south_santiam	-2.97847734678831	1.14450581243194	40	8	0.01335660553503	0.168925165434551
ASV164	hatchery	willamette	-0.739261358062695	0.293734708298463	40	30	0.0164390181205464	0.18909767725012
ASV247	hatchery	willamette	2.54854753834398	1.01216340625527	40	17	0.0163934133899122	0.18909767725012
ASV448	hatchery	willamette	-2.16946350134985	0.865519277883533	40	9	0.0168474121052334	0.18909767725012
ASV690	hatchery	willamette	1.86216154962728	0.740791236961966	40	7	0.0165586948252115	0.18909767725012
ASV1921	hatchery	sandy	-3.6768524541894	1.46502425627424	40	25	0.0167181578836111	0.18909767725012
ASV2889	hatchery	willamette	-2.36117172741814	0.937094961173605	40	11	0.0163245436543533	0.18909767725012
ASV39	hatchery	willamette	-0.63400265975668	0.254920580980126	40	39	0.0176518961416957	0.192243024680104
ASV1921	hatchery	willamette	-3.00810946494803	1.21365080824076	40	25	0.0180135553079668	0.192243024680104
ASV3340	hatchery	south_santiam	-2.92689015271353	1.17816310206879	40	28	0.0177693536307345	0.192243024680104
ASV1099	hatchery	willamette	1.9347114988353	0.792193719496854	40	7	0.0196379309489943	0.20106863992036
ASV2014	hatchery	willamette	-0.697366244042427	0.285317873160624	40	35	0.0195473655592393	0.20106863992036
ASV2546	hatchery	willamette	2.39846051152045	0.98319774035254	40	17	0.0197671166741982	0.20106863992036
ASV723	hatchery	sandy	-2.41752630218135	0.997085648680042	40	16	0.0204728918125493	0.20504388569184
ASV1921	hatchery	south_santiam	-3.39931397868084	1.4153478959984	40	25	0.0216027219774173	0.20681429422498
ASV2100	hatchery	south_santiam	3.22356321057133	1.3385528810287	40	17	0.0212759021716267	0.20681429422498
ASV3336	hatchery	willamette	2.21893049908378	0.923716014329598	40	33	0.0215811069877343	0.20681429422498
ASV2742	hatchery	willamette	-2.33055476002316	0.981405637597275	40	8	0.0230132021317502	0.217124559243034
ASV2440	hatchery	sandy	-2.33401395309403	0.985896712389077	40	34	0.0234084950061484	0.217699003557181
ASV895	hatchery	willamette	2.59146785697157	1.10976872878045	40	11	0.0252275740557924	0.231311981835505
ASV723	hatchery	south_santiam	-2.21734580975206	0.963276252216078	40	16	0.0272357591408434	0.246256655565125
