feature	Lachnospiraceae.NK4A136.group	Methylobacterium	Streptococcus	Neisseriaceae	Paucibacter	Rhodococcus	Micrococcus	Massilia	Dermacoccus	Lactobacillus	Actinomyces	Noviherbaspirillum	Deinococcus	Aeromonas	Brevundimonas	Brevibacterium	Luteolibacter	Arcobacter	Tychonema.CCAP.1459.11B	Agathobacter	Veillonella	Abiotrophia	Actinomycetospora	Granulicatella	Anoxybacillus	Mobilicoccus	Chroococcidiopsaceae	Haemophilus	Klebsiella	Anaerococcus	Thermus	Frondihabitans	Hafnia.Obesumbacterium	Curtobacterium	Citrobacter	Ephemeroptericola	Geobacillus	Pseudomonas	Tetragenococcus	Bifidobacterium	Psychrobacter	Lachnoclostridium	Exiguobacterium	Staphylococcus	Segatella	Flavobacterium	Marisediminicola	Clostridium	Cetobacterium	Oxalobacteraceae	Rathayibacter	Akkermansia	Peptoniphilus	Sphingobacterium	Malacoplasma	Lawsonella	Carnobacterium	Serratia	Paracoccaceae	Cloacibacterium	Pedobacter	Allomeiothermus	Mycobacterium	Parageobacillus	Methylorubrum	Roseomonas	Enterococcus	Bacteroides	Alistipes	Sphingomonas	Arthrobacter	Plesiomonas	Knoellia	Comamonadaceae	Dolosigranulum	Rhizobiaceae	Corynebacterium	Blastococcus	Caldicellulosiruptor	Undibacterium	Kocuria	Bacillus	Blautia	Nakamurella	Acinetobacter	Lautropia	Rhodoferax	Limnohabitans	Comamonas	Lactococcus	Patulibacter	Escherichia.Shigella	Bradyrhizobium	Rothia	Muribaculaceae	Turicibacter	Enhydrobacter	Aggregatibacter	Dubosiella	Neisseria	Ramlibacter	Paracoccus	Faecalibacterium	Iodobacter	Chryseobacterium	Mesomycoplasma
ChS_SH_F23_15	2.07160319366941	3.67663581263559	2.71979898636709	-0.829818400413341	4.50386610997199	1.71962677051223	-1.05296195172755	2.3810252527576	-0.359814771167606	3.76731961387749	-0.647496843619387	-0.359814771167606	2.66061011497676	7.05896611158319	0.125693044614095	2.84394741589055	-2.43925631284744	0.0456503369405588	-1.05296195172755	2.00339494364288	0.0456503369405588	-0.829818400413341	-1.7461091322875	-1.05296195172755	1.7351309570482	0.125693044614095	-0.359814771167606	-0.359814771167606	0.651786140510874	-0.359814771167606	1.89147702743889	-0.829818400413341	-0.829818400413341	0.125693044614095	-1.7461091322875	-2.43925631284744	0.33333240939234	1.02647958995228	4.36978299319554	1.63828113105828	-1.7461091322875	1.36740617692288	0.125693044614095	2.98569370463396	2.41277395107218	0.779619512020759	-2.43925631284744	2.88861985594214	0.268793888254768	-1.34064402417933	-2.43925631284744	3.19553329032181	-2.43925631284744	-2.43925631284744	4.74309579903782	-1.7461091322875	4.5248792995708	6.50997900152741	-0.493346163792128	-1.34064402417933	1.34493332107082	0.125693044614095	-2.43925631284744	4.56016615466052	0.994730891637705	-0.829818400413341	1.60379495498711	3.547195692437	2.69064240207563	0.738797517500504	0.393957031208775	0.605266124875981	-2.43925631284744	-0.359814771167606	-1.34064402417933	-0.0413610400490709	2.19547267538219	-0.493346163792128	-0.242031735511222	-2.43925631284744	1.17166159979678	-1.34064402417933	1.34493332107082	-1.05296195172755	1.67161755132587	0.556475960706549	2.57137898124881	-0.647496843619387	0.0456503369405588	11.6213510506469	-0.493346163792128	-0.136671219853396	0.961941068814714	-1.34064402417933	3.73661095725832	4.01751334272472	0.33333240939234	0.268793888254768	3.28759143473976	0.451115445048723	0.393957031208775	-1.05296195172755	2.87394966619435	0.125693044614095	0.33333240939234	4.76191457043424
ChS_SH_F23_1	1.34207344979186	-0.267364462642238	1.0676366040901	-1.87680237507634	7.22294157555782	0.608104274711663	6.51754498634105	1.83676969162797	-1.18365519451639	2.87678781603003	-1.18365519451639	-0.778190086408228	5.32436850820534	4.5673288816241	-1.18365519451639	2.56584888141398	-1.87680237507634	-1.18365519451639	-1.87680237507634	1.11892989847765	4.83372073437609	-0.778190086408228	-1.87680237507634	-1.18365519451639	-1.87680237507634	-0.778190086408228	-1.87680237507634	-0.490508013956447	0.0691077739789754	-1.87680237507634	3.40640135366165	-1.87680237507634	3.94624352040668	-1.87680237507634	-1.87680237507634	-1.87680237507634	5.27232922348107	0.202639166603498	6.69696016782779	0.688146982385199	-0.778190086408228	0.521092897722033	-0.778190086408228	4.2609246790099	1.64955814953982	-0.267364462642238	-1.87680237507634	2.14854931565881	-0.490508013956447	-0.778190086408228	-1.87680237507634	2.42726271812783	-1.87680237507634	-1.87680237507634	3.59966117685517	-1.87680237507634	7.7862047064923	9.65142540990233	-1.18365519451639	-1.18365519451639	0.320422202259882	-1.18365519451639	-1.87680237507634	2.25033200996875	0.521092897722033	-1.87680237507634	3.44131761876788	2.31285236695009	2.11218167148794	-0.0850429058482829	4.11215904181353	-1.87680237507634	3.72899969121966	3.48448979063309	-1.87680237507634	-1.87680237507634	0.202639166603498	-1.87680237507634	2.52991687218792	-1.87680237507634	5.28481962786285	-0.490508013956447	0.320422202259882	-1.87680237507634	1.01356938281983	-0.490508013956447	1.30125145527161	-1.87680237507634	-0.778190086408228	8.0671070919587	-1.87680237507634	-0.267364462642238	4.66133744869133	-1.87680237507634	2.84169649621876	3.16662274184291	-0.490508013956447	-1.87680237507634	2.21754218714576	-0.0850429058482829	0.320422202259882	5.17332014519272	1.70671656337977	-0.490508013956447	-0.267364462642238	3.60799455841432
ChS_SH_F23_2	1.41535322277974	-0.289394869458683	0.116070238649481	0.116070238649481	3.93011283571742	0.809217419209426	-0.982542050018629	3.3481912902677	-0.289394869458683	3.44827474882468	-0.982542050018629	-0.289394869458683	0.116070238649481	1.58240730744291	-0.982542050018629	-0.289394869458683	-0.982542050018629	-0.982542050018629	-0.982542050018629	1.85067129403759	-0.982542050018629	-0.982542050018629	-0.982542050018629	-0.982542050018629	-0.982542050018629	0.626895862415472	0.116070238649481	0.809217419209426	0.626895862415472	-0.982542050018629	-0.982542050018629	-0.982542050018629	-0.289394869458683	0.403752311101262	-0.982542050018629	-0.982542050018629	0.626895862415472	1.32004304297542	2.57280601147078	1.21468252731759	-0.289394869458683	-0.289394869458683	-0.982542050018629	2.10850040333969	2.15295216591052	0.626895862415472	-0.982542050018629	2.38475377996785	-0.982542050018629	-0.982542050018629	-0.982542050018629	2.92948095540952	-0.982542050018629	-0.982542050018629	3.67141830013889	-0.982542050018629	5.07424196321	8.54268205183448	-0.982542050018629	-0.289394869458683	1.21468252731759	0.403752311101262	-0.289394869458683	1.85067129403759	0.809217419209426	-0.982542050018629	0.626895862415472	2.92948095540952	2.65504410970776	-0.982542050018629	0.403752311101262	-0.982542050018629	-0.982542050018629	-0.982542050018629	-0.982542050018629	-0.289394869458683	0.809217419209426	-0.982542050018629	-0.982542050018629	-0.982542050018629	2.27555448800285	-0.982542050018629	0.403752311101262	-0.982542050018629	0.626895862415472	-0.982542050018629	1.41535322277974	-0.289394869458683	0.403752311101262	6.47622064236233	-0.982542050018629	-0.289394869458683	-0.289394869458683	-0.982542050018629	3.33494606351768	3.38690580244839	-0.982542050018629	0.116070238649481	2.57280601147078	0.626895862415472	-0.982542050018629	-0.982542050018629	2.38475377996785	0.116070238649481	0.116070238649481	4.14142192938463
ChS_SH_F23_4	1.4015704793671	-0.347629375442159	1.52417280145943	-1.0407765560021	7.7828713931892	1.4441300937859	-1.73392373656205	1.97964833014226	-0.63531144789394	3.56439362998599	-1.0407765560021	-0.347629375442159	5.89992982311972	5.78685267850075	-1.73392373656205	-1.73392373656205	-1.0407765560021	-1.73392373656205	-0.124485824127949	1.7000634679231	0.0578357326660055	-1.73392373656205	-1.73392373656205	0.0578357326660055	7.24486281673995	-1.0407765560021	-1.73392373656205	-1.73392373656205	0.663971536236321	-0.347629375442159	-1.73392373656205	-1.0407765560021	-1.73392373656205	-1.73392373656205	-0.347629375442159	-1.73392373656205	6.29061113504365	3.53393442250128	8.14593688534292	1.09928960749417	-1.73392373656205	0.750982913225951	-0.63531144789394	2.27340944867042	1.73181216623768	0.568661356431996	-1.73392373656205	2.57014135664212	-1.73392373656205	-1.73392373656205	-1.73392373656205	2.64810289811183	-1.73392373656205	-1.73392373656205	3.95980840224065	-1.73392373656205	9.98662546806435	9.84658560773171	-1.0407765560021	-0.347629375442159	0.831025620899487	-0.63531144789394	-0.63531144789394	5.71499236598215	0.568661356431996	-1.0407765560021	1.31059870116137	2.84078724194133	2.34361370734367	0.0578357326660055	0.345517805117786	-1.73392373656205	-1.73392373656205	-0.63531144789394	-1.73392373656205	-0.63531144789394	1.03866498567773	-0.63531144789394	-0.63531144789394	-1.73392373656205	0.750982913225951	0.0578357326660055	0.663971536236321	-1.73392373656205	6.31390562089579	-0.347629375442159	1.84959520189406	-1.0407765560021	0.0578357326660055	2.64810289811183	-0.63531144789394	-1.73392373656205	0.0578357326660055	-1.73392373656205	3.23588956301395	3.60841051540276	-0.124485824127949	-0.63531144789394	2.44046353333359	-0.347629375442159	0.211986412493264	-1.73392373656205	2.47076888282892	-1.73392373656205	0.211986412493264	7.54098640606343
ChS_SH_F23_5	0.754755470445869	-1.19115467860944	4.87958304939305	-0.498007498049499	5.33387497923402	0.418283233824656	-1.19115467860944	1.1114304143846	0.195139682510446	3.203294476063	0.600604790618611	-1.19115467860944	-1.19115467860944	5.17874630421878	-0.498007498049499	-1.19115467860944	-1.19115467860944	-1.19115467860944	-0.498007498049499	1.29375197117856	-1.19115467860944	-1.19115467860944	-1.19115467860944	-1.19115467860944	-1.19115467860944	-1.19115467860944	0.418283233824656	-1.19115467860944	0.754755470445869	0.195139682510446	-1.19115467860944	-1.19115467860944	-1.19115467860944	-1.19115467860944	-1.19115467860944	-1.19115467860944	5.59556227199564	5.57733853303919	6.13135575538795	0.600604790618611	-0.0925423899413345	-1.19115467860944	-1.19115467860944	4.39983230190141	1.69921707928672	-1.19115467860944	-1.19115467860944	2.02772114625876	4.50257746019326	-1.19115467860944	-1.19115467860944	2.61550781116088	-1.19115467860944	-1.19115467860944	3.44357430962019	-1.19115467860944	7.69856712066869	7.21040316920787	-1.19115467860944	-1.19115467860944	0.600604790618611	0.418283233824656	-0.0925423899413345	1.1114304143846	0.418283233824656	-1.19115467860944	-1.19115467860944	2.61550781116088	1.85336775911398	4.19334038417964	-1.19115467860944	0.418283233824656	-1.19115467860944	-1.19115467860944	-0.498007498049499	-0.0925423899413345	3.25149657788087	-0.498007498049499	-1.19115467860944	-1.19115467860944	-0.498007498049499	-1.19115467860944	-1.19115467860944	-1.19115467860944	2.88638276529628	-1.19115467860944	-0.0925423899413345	-0.0925423899413345	-1.19115467860944	3.48167415585246	-1.19115467860944	-1.19115467860944	5.4315816453404	0.888286863070392	2.88638276529628	3.3306338984396	-0.498007498049499	-1.19115467860944	2.70066561950118	-1.19115467860944	-1.19115467860944	-1.19115467860944	1.9868991517385	-1.19115467860944	-1.19115467860944	3.6046358669873
ChS_WH_F23_14	1.3900564219879	5.37690143030343	5.55373567761107	-1.86804011603358	8.62048031320805	1.07639886313286	-1.17489293547363	1.6284674454329	-0.481745754913689	2.90264450843209	-0.76942782736547	-0.481745754913689	7.27882783298703	2.04398288939457	-1.17489293547363	-1.86804011603358	-1.86804011603358	-1.86804011603358	-1.86804011603358	0.771017213581679	-1.86804011603358	-1.86804011603358	-1.86804011603358	-1.86804011603358	-1.86804011603358	-0.258602203599479	-1.17489293547363	-0.76942782736547	0.529855156764791	-1.86804011603358	-1.86804011603358	-1.86804011603358	-1.86804011603358	-0.0762806468055244	-0.76942782736547	-1.17489293547363	5.3398197553989	0.771017213581679	7.33758917621248	1.12769215752041	5.74132642192063	0.616866533754421	7.41814956822604	7.52927762427275	0.840010085068631	3.80184080694694	-1.86804011603358	1.91614951788468	-0.76942782736547	-0.481745754913689	-1.17489293547363	2.46269322425275	-1.86804011603358	-1.86804011603358	3.63321809451115	-1.86804011603358	1.59769578676615	2.39463976100774	-1.86804011603358	-1.86804011603358	0.840010085068631	7.89526540590269	-1.86804011603358	6.2769293010543	-0.481745754913689	-1.86804011603358	0.529855156764791	2.50140773643344	1.68730794545583	0.0778700330217339	0.211401425646256	-0.0762806468055244	-1.86804011603358	-1.86804011603358	-1.86804011603358	4.9387892443586	2.85934770267876	-1.86804011603358	-1.86804011603358	-1.86804011603358	8.27442496611929	-0.76942782736547	-0.0762806468055244	-1.17489293547363	8.89793646740835	-0.76942782736547	6.10166346724508	-0.258602203599479	-1.86804011603358	2.29084296732609	-1.86804011603358	-0.0762806468055244	5.67364298384853	-1.86804011603358	2.57461114045674	3.38423331201305	-0.0762806468055244	-0.76942782736547	2.40862600298248	-0.76942782736547	-0.0762806468055244	-0.76942782736547	1.79552153009607	5.79630651606504	-0.76942782736547	3.6574128230982
ChS_WH_F23_15	1.55763965298854	5.03703188223575	1.11135255036012	-1.66123617187966	8.494021260759	2.46589821316543	-0.274941810759772	8.59989085928203	-1.66123617187966	3.10093776291809	-0.274941810759772	-0.562623883211553	-1.66123617187966	1.33449610167433	-0.0517982594455626	-1.66123617187966	-0.968088991319718	-0.562623883211553	-1.66123617187966	1.11135255036012	-1.66123617187966	-1.66123617187966	-1.66123617187966	-0.968088991319718	3.89559188981987	-1.66123617187966	0.130523297348392	-0.0517982594455626	0.736659100918708	-1.66123617187966	-1.66123617187966	-1.66123617187966	-1.66123617187966	-0.968088991319718	-1.66123617187966	-1.66123617187966	-0.274941810759772	1.11135255036012	7.51492674829493	1.11135255036012	-1.66123617187966	1.11135255036012	-1.66123617187966	6.76032678852132	1.47425804404949	-0.562623883211553	-0.562623883211553	2.39920683866676	-1.66123617187966	-1.66123617187966	-1.66123617187966	3.06615164683268	-1.66123617187966	-1.66123617187966	3.93718578711871	-1.66123617187966	1.17197717217655	8.10803403853666	-1.66123617187966	7.37961989210406	0.418205369800173	-0.0517982594455626	-0.562623883211553	7.40083618342742	0.641348921114383	-1.66123617187966	6.37533723782765	2.64282892132451	2.14542631789066	0.641348921114383	-0.562623883211553	-1.66123617187966	-1.66123617187966	-1.66123617187966	-1.66123617187966	-1.66123617187966	0.736659100918708	-1.66123617187966	-1.66123617187966	-1.66123617187966	6.95851360786167	-0.968088991319718	0.641348921114383	4.50207863215498	7.01415663421012	-1.66123617187966	4.87979382731024	-0.274941810759772	-0.0517982594455626	6.1904250060096	-1.66123617187966	-0.274941810759772	-0.0517982594455626	-1.66123617187966	3.20629827857592	3.44470930202092	-0.274941810759772	-0.274941810759772	2.41630127202606	-0.0517982594455626	-0.274941810759772	-1.66123617187966	2.27058946084466	-0.274941810759772	-0.968088991319718	3.95189193450841
ChS_WH_F23_1	1.48859324190721	0.27557060206136	3.76655328759587	-0.73603030961712	8.94667028764981	1.40403585387915	-1.0237123820689	7.08360599275047	-1.0237123820689	3.14036551816788	-1.0237123820689	-0.73603030961712	-2.12232467073701	1.51526148898938	-1.42917749017706	-2.12232467073701	-2.12232467073701	-1.0237123820689	-0.73603030961712	1.51526148898938	-2.12232467073701	-2.12232467073701	-2.12232467073701	-1.42917749017706	-2.12232467073701	-0.73603030961712	-0.73603030961712	-1.42917749017706	0.27557060206136	-1.42917749017706	-2.12232467073701	-2.12232467073701	6.72833624828014	-0.73603030961712	-2.12232467073701	-2.12232467073701	7.98222440996713	7.5685264370028	5.50619295583805	1.05572915961094	-2.12232467073701	0.873407602816981	-0.51288675830291	7.14600155043783	1.82891904784442	0.27557060206136	-2.12232467073701	2.02081005565452	-0.51288675830291	-2.12232467073701	-0.73603030961712	2.48284551525108	-2.12232467073701	-1.42917749017706	3.68581781924343	-2.12232467073701	8.1814814357544	8.40624533144493	-2.12232467073701	-1.0237123820689	0.650264051502771	-1.42917749017706	-1.42917749017706	7.46123306179722	0.516732658878248	-2.12232467073701	0.36258197905099	2.68985968463541	2.05206259915863	6.21214688386393	0.180260422257036	-2.12232467073701	-2.12232467073701	-2.12232467073701	-1.42917749017706	6.64391370951609	7.78759216956402	-1.0237123820689	5.48852811965824	-2.12232467073701	0.873407602816981	-2.12232467073701	5.35697496704582	-1.42917749017706	4.65873295519917	-0.73603030961712	1.40403585387915	-0.330565201508955	-0.330565201508955	5.94262622101213	-2.12232467073701	-0.176414521681697	3.83610002229277	-1.42917749017706	3.0706321801532	3.39913624712524	-0.51288675830291	-0.51288675830291	2.37748499959325	-0.73603030961712	-1.42917749017706	-2.12232467073701	1.74887634017088	-1.0237123820689	-1.42917749017706	3.88894250366715
ChS_WH_F23_3	-0.867653815953413	-0.867653815953413	0.518640545166477	-0.867653815953413	7.28828252201898	1.32957076138281	-0.867653815953413	1.32957076138281	-0.867653815953413	2.687694245536	-0.867653815953413	-0.867653815953413	7.60097918484745	1.53024145684496	-0.867653815953413	-0.174506635393468	-0.867653815953413	-0.867653815953413	-0.867653815953413	1.32957076138281	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	0.741784096480687	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.174506635393468	-0.867653815953413	1.0782563331019	8.11916793437848	1.32957076138281	0.230958472714697	0.518640545166477	-0.867653815953413	1.53024145684496	1.53024145684496	-0.867653815953413	-0.867653815953413	1.8403963851488	3.50179403651361	-0.867653815953413	-0.867653815953413	2.39044272206807	-0.867653815953413	-0.867653815953413	3.40901230306264	-0.867653815953413	4.6088097359781	2.07678516321303	-0.867653815953413	-0.867653815953413	0.230958472714697	-0.867653815953413	-0.867653815953413	6.34242581221737	-0.174506635393468	-0.867653815953413	-0.867653815953413	1.8403963851488	1.69729554150812	0.518640545166477	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	-0.867653815953413	3.02416648215721	-0.867653815953413	-0.174506635393468	-0.867653815953413	0.230958472714697	-0.867653815953413	-0.867653815953413	-0.867653815953413	0.230958472714697	0.741784096480687	5.25483899356097	-0.174506635393468	-0.174506635393468	5.91226809151884	-0.867653815953413	-0.867653815953413	4.10907992646716	-0.867653815953413	2.87001580232996	2.96098758053568	-0.867653815953413	-0.867653815953413	2.17686862177001	-0.867653815953413	-0.867653815953413	-0.867653815953413	1.53024145684496	-0.174506635393468	-0.867653815953413	3.36645268864385
SSH_1	1.46172078351245	-0.585972059852804	0.860946923083521	-1.9722664209727	5.03714251173594	2.49364169768189	-0.873654132304585	3.57680966392252	0.800322301267086	2.62285342916189	-1.9722664209727	-1.9722664209727	-1.27911924041275	6.78189432835082	-1.9722664209727	-1.9722664209727	-1.9722664209727	-1.27911924041275	-0.873654132304585	1.35993808920251	-1.27911924041275	-1.9722664209727	-1.9722664209727	-1.9722664209727	-1.9722664209727	-1.9722664209727	-1.9722664209727	-0.585972059852804	5.05060166510995	-0.873654132304585	-1.9722664209727	-0.585972059852804	-0.873654132304585	-1.9722664209727	-1.9722664209727	4.26410316923101	3.70790618804437	6.3549761864851	4.75875167950939	0.972172558193745	-0.873654132304585	1.07225601675073	2.12207814124941	4.26214430474568	1.39502940901378	7.1488054832453	-1.9722664209727	1.87788118073736	-1.9722664209727	6.35666762098283	-1.9722664209727	2.62285342916189	-1.9722664209727	-1.9722664209727	4.42632851356251	-1.9722664209727	3.25884219588189	4.6397746138604	-1.9722664209727	-1.9722664209727	-0.0263562719173818	3.34093955806909	-1.9722664209727	4.42632851356251	0.800322301267086	1.07225601675073	5.45309146605446	2.42218273369974	1.83439606879762	1.63865149167153	3.02494585279142	-1.9722664209727	-1.9722664209727	-1.9722664209727	-1.9722664209727	-0.873654132304585	1.20578740937525	0.800322301267086	-1.27911924041275	3.83286854794379	1.99802549257943	-1.27911924041275	0.107175120707141	-1.9722664209727	4.78466596827486	-0.873654132304585	7.91909794176112	5.97293471144006	-0.873654132304585	2.99057820928721	-1.9722664209727	-0.18050695174464	0.107175120707141	-0.585972059852804	2.84801514463234	2.73726378033964	0.224958156363525	-0.873654132304585	1.93975658445545	-0.18050695174464	-0.362828508538595	-1.9722664209727	1.61125251748341	5.29036218000155	-0.873654132304585	3.67318047667054
SSH_2	1.33288541891743	6.71251940664125	1.17873473909017	-1.52931546201204	3.57663001188854	3.0402275463329	-2.22246264257198	2.90743607235109	-0.613024730137884	3.23285847278572	-1.12385035390387	-2.22246264257198	-0.613024730137884	5.89395443022222	-2.22246264257198	-2.22246264257198	-2.22246264257198	-2.22246264257198	-2.22246264257198	1.30389788204418	-0.143021100892149	-2.22246264257198	-2.22246264257198	-2.22246264257198	-2.22246264257198	-2.22246264257198	-1.12385035390387	-1.12385035390387	4.38957839226111	-1.12385035390387	3.62686213737487	-1.12385035390387	0.721976336594456	-1.52931546201204	-2.22246264257198	3.33821898844354	1.96719209945444	0.773269630982006	4.52746855121659	0.996413182296216	-1.52931546201204	0.610750701484231	4.73788508652932	3.82727081265997	1.33288541891743	6.08696809956835	-2.22246264257198	2.09502547096433	-2.22246264257198	2.3522483359314	1.49110942413232	2.57332790302476	-2.22246264257198	-2.22246264257198	3.59762028778038	-2.22246264257198	1.58419984719833	5.13317846040227	-2.22246264257198	-2.22246264257198	-0.0252380652357651	-0.613024730137884	-2.22246264257198	4.10547414115721	0.416594687043274	3.00328403114122	9.8482369154543	2.61381926437949	1.74782927098014	3.20688298638246	3.0907433364698	-2.22246264257198	-2.22246264257198	-2.22246264257198	-1.12385035390387	-2.22246264257198	0.868579810786331	-1.12385035390387	-1.52931546201204	4.20564263011261	4.28928268707274	-1.52931546201204	0.485587558530225	-2.22246264257198	4.19590229336423	-0.613024730137884	7.32855539650792	-1.52931546201204	-0.276552493516671	2.19637796522461	-1.12385035390387	-0.143021100892149	0.913031573357165	-2.22246264257198	2.76114397913635	3.05053691599176	-0.836168281452094	-0.43070317334393	2.1595639921019	-0.43070317334393	-0.276552493516671	4.26826089193052	1.80288904816316	5.33291930166829	1.70936299015234	3.62973983720249
SSH_3	1.056497523516	0.2943574714691	0.833353972201787	-0.552940388918104	6.28546481192924	-0.265258316466323	-1.65155267758621	2.70515614910338	-0.958405497026268	2.6111271994551	-0.958405497026268	-0.0421147651521132	3.10203751352015	6.2498246762064	-0.958405497026268	-1.65155267758621	-0.958405497026268	-0.552940388918104	-1.65155267758621	1.34417959596778	-0.0421147651521132	-1.65155267758621	-1.65155267758621	-1.65155267758621	-1.65155267758621	-0.265258316466323	-1.65155267758621	0.427888864093622	0.2943574714691	-0.552940388918104	-1.65155267758621	-1.65155267758621	3.29008974502309	-1.65155267758621	-1.65155267758621	-1.65155267758621	-0.265258316466323	5.73986255708915	5.19751360504724	-0.0421147651521132	-0.0421147651521132	0.140206791641841	-0.0421147651521132	1.71574315240026	2.10964743810735	5.72182163232384	-1.65155267758621	1.87480784702995	-0.265258316466323	-1.65155267758621	-0.958405497026268	3.01188641652585	-1.65155267758621	-1.65155267758621	3.79948577597949	-1.65155267758621	4.48617437650002	3.6859854021151	-0.958405497026268	-1.65155267758621	1.12103604465357	2.13263695633205	-0.552940388918104	3.88578158943232	0.833353972201787	1.84495488388027	5.54812566810496	2.76728793021038	2.28027295513811	0.2943574714691	1.71574315240026	-1.65155267758621	-1.65155267758621	-1.65155267758621	-1.65155267758621	-0.265258316466323	0.746342595212157	-0.552940388918104	-1.65155267758621	4.32479823171172	0.2943574714691	-1.65155267758621	0.987504652029045	-1.65155267758621	1.64428418841812	-0.0421147651521132	7.68876277081172	2.82578413689199	-0.265258316466323	2.44279188463589	-1.65155267758621	-0.265258316466323	3.53023087270587	-1.65155267758621	2.98317631064342	3.42985168739825	-0.958405497026268	-0.552940388918104	2.53810206444021	-1.65155267758621	-1.65155267758621	-1.65155267758621	1.98603348214017	5.88214103226242	-1.65155267758621	3.91679182617488
SSH_4	0.989680505659764	3.67525785090992	1.32615274228098	-1.0252225148825	5.83334251990886	0.846579662019091	-1.71836969544245	5.08513556216589	-1.71836969544245	2.94506939866962	-1.71836969544245	3.76226922789955	-0.108931783008345	5.17630034399104	-1.71836969544245	-1.71836969544245	-1.0252225148825	-1.71836969544245	-0.619757406774336	0.679525577355925	-1.0252225148825	-1.71836969544245	-1.71836969544245	-1.0252225148825	4.1760331388224	-1.71836969544245	-0.619757406774336	-0.332075334322555	4.26051606945868	-0.619757406774336	-1.71836969544245	-1.0252225148825	-1.71836969544245	-0.332075334322555	0.5842153975516	4.49423640030907	-1.71836969544245	5.92415443879046	5.89198792287039	0.679525577355925	-1.71836969544245	0.679525577355925	-1.71836969544245	4.20588610197209	1.53972684257904	5.51868933068229	-1.71836969544245	1.61383481473276	-1.71836969544245	4.57319944411587	-1.71836969544245	2.66365693923144	-1.71836969544245	-1.71836969544245	3.59975029840177	-1.71836969544245	0.846579662019091	2.23287402313898	-1.71836969544245	-1.71836969544245	0.920687634172813	-0.619757406774336	-1.71836969544245	5.05471068021309	0.679525577355925	-1.71836969544245	6.67371368493095	2.70047091235415	1.77813786602403	1.64892613454403	2.77026667428969	-1.71836969544245	-1.71836969544245	-1.71836969544245	-0.619757406774336	4.32188501583497	1.4171245204867	-1.71836969544245	-1.71836969544245	-1.71836969544245	1.86514924301366	-1.0252225148825	0.846579662019091	1.05421902679734	-0.332075334322555	-1.71836969544245	6.52517581248581	2.25192221810968	-1.0252225148825	2.21345593728188	-1.0252225148825	1.68282768621971	0.679525577355925	-1.0252225148825	2.7924898110744	3.00012917585265	-0.108931783008345	-0.619757406774336	2.13177790626761	-1.0252225148825	-1.0252225148825	-1.71836969544245	1.61383481473276	5.97419995262546	5.12644578376582	3.63821657922957
SSH_5	1.42516476017012	-0.471955224715759	1.37387146578257	-1.57056751338387	3.83210986848841	1.06848981623139	-0.471955224715759	3.79072465232556	-1.57056751338387	2.70609860563219	-1.57056751338387	-0.471955224715759	2.78614131330572	7.60724966688675	-0.184273152263978	-0.877420332823923	-1.57056751338387	-0.471955224715759	-1.57056751338387	1.26264583067235	0.0388703990502319	-1.57056751338387	-1.57056751338387	-0.877420332823923	-1.57056751338387	-1.57056751338387	-1.57056751338387	-0.471955224715759	-0.471955224715759	-0.471955224715759	-1.57056751338387	-1.57056751338387	4.20398403216054	-0.471955224715759	-0.471955224715759	0.732017579610178	-0.877420332823923	3.44671232343106	4.50017021461862	0.827327759414502	-1.57056751338387	0.375342635671445	-1.57056751338387	1.95579301123229	1.56492670254528	6.79580278829779	-1.57056751338387	1.98478054810555	-0.184273152263978	4.15301758856851	-0.877420332823923	2.70609860563219	-1.57056751338387	-1.57056751338387	3.39924578619213	-1.57056751338387	1.26264583067235	5.29740689558642	0.0388703990502319	-0.184273152263978	-0.184273152263978	0.0388703990502319	-1.57056751338387	4.02414386621797	-0.184273152263978	3.62238933750634	4.09239296675208	2.64894019179224	1.47395492433955	-0.877420332823923	-0.471955224715759	-1.57056751338387	-1.57056751338387	-1.57056751338387	-1.57056751338387	3.17436461497938	0.626657063952351	-1.57056751338387	-1.57056751338387	4.60529975672189	0.375342635671445	-1.57056751338387	0.508874028295967	-1.57056751338387	4.9876302894284	4.1431652921255	5.91772600177556	-0.877420332823923	-0.184273152263978	2.76016582690246	-0.877420332823923	0.0388703990502319	0.508874028295967	-1.57056751338387	2.89534060527072	3.00414346511951	0.0388703990502319	-1.57056751338387	2.38067620519756	-0.184273152263978	-0.877420332823923	-1.57056751338387	1.95579301123229	7.34244440908873	-0.184273152263978	3.57692696342958
