feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV766	es	es	-0.326560248582211	0.296519662916774	40	10	0.277688682912595	0.538021823143153
ASV1468	es	es	-0.212694970468914	0.198249591434572	40	12	0.29009809353476	0.55709102917737
ASV1796	es	es	0.304172723579382	0.288780387687598	40	7	0.298854704947573	0.568872552400205
ASV140	es	es	0.169889968471004	0.164065572001166	40	37	0.306980291526327	0.56959472068066
ASV873	es	es	0.296390787600679	0.28519942483787	40	8	0.305260540728192	0.56959472068066
ASV1675	es	es	0.258059648794876	0.25065464240776	40	6	0.309733534748009	0.56959472068066
ASV3559	es	es	0.346584366198825	0.334935273280606	40	8	0.30731225767513	0.56959472068066
ASV424	es	es	-0.21931672932112	0.217337690769517	40	9	0.319306549304846	0.572640671067369
ASV1153	es	es	-0.48439927281827	0.475236313289365	40	30	0.314515467343355	0.572640671067369
ASV3558	es	es	-0.150028077039065	0.148523930337277	40	11	0.318823337575453	0.572640671067369
ASV3147	es	es	0.420195940212218	0.423623699923971	40	35	0.327516580738444	0.582549983772478
ASV121	es	es	0.399524561919186	0.407182356353885	40	10	0.332703510777199	0.586964730395546
ASV653	es	es	0.341026269947784	0.35725493337072	40	8	0.345826524571453	0.605196418000043
ASV1833	es	es	-0.443835569252652	0.469265850574018	40	38	0.350221998614916	0.607985389595493
ASV1701	es	es	-0.382272369923925	0.406933732175115	40	9	0.35346012492031	0.608736881807201
ASV2064	es	es	-0.402721614863883	0.438588419035771	40	17	0.364294260939156	0.618038633677771
ASV2985	es	es	-0.167583441662966	0.182609834404144	40	7	0.364557350740805	0.618038633677771
ASV3685	es	es	-0.123684364885108	0.135660713501222	40	36	0.367664829466082	0.618474945691007
ASV2791	es	es	-0.265434613670271	0.296049545701236	40	5	0.375583685149209	0.626935843672141
ASV3540	es	es	0.34332685147772	0.403393070077115	40	6	0.400046736138298	0.662672837725273
ASV619	es	es	-0.0908268566953696	0.108188526716236	40	37	0.406426206785678	0.668140052064334
ASV1831	es	es	-0.122026325487728	0.146663303280909	40	32	0.410597793090578	0.669922715042521
ASV828	es	es	0.249140254301488	0.301449413439018	40	7	0.413694419713629	0.669937978192966
ASV214	es	es	0.282366836285766	0.363704782869393	40	11	0.442340607853076	0.677941533385634
ASV370	es	es	-0.212474750641183	0.284175755124635	40	5	0.459250716164462	0.677941533385634
ASV460	es	es	0.197664917676096	0.252585170814459	40	5	0.438730923937186	0.677941533385634
ASV491	es	es	0.284045770145111	0.374828347093684	40	10	0.45324343812953	0.677941533385634
ASV504	es	es	-0.327444222912151	0.414943311310774	40	11	0.434932205220317	0.677941533385634
ASV848	es	es	-0.103939216593337	0.134221004457712	40	34	0.443492784771379	0.677941533385634
ASV881	es	es	-0.233309559301894	0.290622205086886	40	11	0.427086967058884	0.677941533385634
ASV1281	es	es	0.265485527712085	0.341613622195909	40	10	0.441880763636933	0.677941533385634
ASV1715	es	es	-0.135751513765906	0.176836905537905	40	37	0.447430276012935	0.677941533385634
ASV2100	es	es	0.335506813538417	0.446603753200182	40	17	0.45713541997666	0.677941533385634
ASV2365	es	es	0.286926079557048	0.368585680477485	40	6	0.441123447741804	0.677941533385634
ASV2823	es	es	-0.347426075411396	0.460201666833271	40	19	0.454936889055067	0.677941533385634
ASV3340	es	es	0.307706704022681	0.403032858779794	40	28	0.44989276657827	0.677941533385634
ASV2289	es	es	-0.299031715365437	0.405326323463568	40	11	0.465194725739478	0.682076050577477
ASV2709	es	es	-0.2506734560383	0.345316098561764	40	6	0.472332608407661	0.687131675208375
ASV2758	es	es	-0.0926979328450046	0.129399410467457	40	35	0.478142317771727	0.687131675208375
ASV3148	es	es	0.239427292116947	0.332756312694524	40	6	0.476218199575446	0.687131675208375
ASV1244	es	es	-0.25096373185442	0.363816179950296	40	37	0.494505611609509	0.698775093407217
ASV2038	es	es	0.226707852403873	0.332221393077465	40	7	0.499125066719441	0.698775093407217
ASV2045	es	es	0.177856374170835	0.258714527297491	40	7	0.495966499349359	0.698775093407217
ASV2742	es	es	-0.271378332995936	0.394098400288282	40	8	0.495254426299652	0.698775093407217
ASV3342	es	es	0.115143000215636	0.172700314798912	40	37	0.508978291469713	0.708001854159793
ASV1462	es	es	-0.178740537581355	0.270949378416203	40	8	0.513436241483164	0.709653913387558
ASV39	es	es	-0.0646816141786129	0.101953889017092	40	39	0.529607740133943	0.718443468853631
ASV2943	es	es	0.262426721223737	0.413769483774808	40	22	0.529727903302216	0.718443468853631
ASV3489	es	es	-0.0740294264829543	0.116498217649256	40	33	0.528939824025005	0.718443468853631
ASV164	es	es	-0.080521116644281	0.132815841031169	40	30	0.54794604229826	0.7234301555959
ASV1287	es	es	-0.229488291896692	0.380042992871788	40	8	0.549532654494286	0.7234301555959
ASV1331	es	es	-0.0719783910827547	0.116999075415651	40	35	0.542086499788011	0.7234301555959
ASV3250	es	es	-0.085716635586783	0.142144113980026	40	39	0.550073620614394	0.7234301555959
ASV3515	es	es	0.226171725460421	0.372889962527646	40	15	0.547764691079034	0.7234301555959
ASV529	es	es	-0.328558111194178	0.564075873736721	40	24	0.563689587130536	0.736871327754978
ASV219	es	es	-0.111617499375913	0.197706509691094	40	37	0.575689667191412	0.748051842997224
ASV855	es	es	0.26037363880025	0.472214558572	40	32	0.584595383676973	0.750634309218362
ASV3706	es	es	-0.0780639657905516	0.141099817153213	40	40	0.58333046278556	0.750634309218362
ASV2546	es	es	0.215835690752649	0.399786527028777	40	17	0.592431600296605	0.756221513319783
ASV3403	es	es	-0.0906801215558227	0.169590360352757	40	37	0.595971743193542	0.756291627327477
ASV1599	es	es	-0.0831705768831493	0.159589528741292	40	37	0.605284193046337	0.759814212387112
ASV1647	es	es	-0.206018610705982	0.395826325776674	40	20	0.605750501119679	0.759814212387112
ASV170	es	es	-0.0738245736153798	0.150750129389882	40	37	0.627151034927896	0.775031572776127
ASV1519	es	es	-0.249870663080295	0.517790242755419	40	24	0.632168610052417	0.775031572776127
ASV1592	es	es	0.150629113686185	0.310560437387363	40	5	0.630444145823745	0.775031572776127
ASV3060	es	es	0.137371849118626	0.277654044106121	40	5	0.623618803604506	0.775031572776127
ASV724	es	es	-0.206399711900579	0.441914041079392	40	10	0.643125108074777	0.784034541866442
ASV85	es	es	0.0449060914637585	0.0999122439567302	40	18	0.655656450723182	0.794846088306874
ASV3541	es	es	-0.0533450201527967	0.126967555437654	40	24	0.676744469983263	0.815853055479822
ASV261	es	es	-0.163348821485836	0.396797646160651	40	35	0.68289575901716	0.818463134795817
ASV329	es	es	0.15563448970419	0.392577997093937	40	11	0.69399639079461	0.818463134795817
ASV895	es	es	0.176788296259474	0.441890325913634	40	11	0.691343101552662	0.818463134795817
ASV3587	es	es	0.194441480503014	0.486090830495594	40	16	0.691388525568395	0.818463134795817
ASV662	es	es	0.136431769366084	0.351859096537851	40	6	0.700367950229065	0.821512676755173
ASV960	es	es	-0.167934834557905	0.445796959284613	40	13	0.708486773798193	0.822147753551914
ASV1921	es	es	0.185169333447264	0.490988122476147	40	25	0.708170535125917	0.822147753551914
ASV946	es	es	0.129585453830985	0.390403220487627	40	16	0.741768128823787	0.853996581505431
ASV1402	es	es	-0.148701323302222	0.451689242667907	40	14	0.743803474214408	0.853996581505431
ASV1090	es	es	-0.0817049649001815	0.264686674128688	40	7	0.759246728974915	0.867139685197666
ASV2424	es	es	-0.0265374423516364	0.0899390721673909	40	40	0.76955401407474	0.87431005787549
ASV260	es	es	0.113340762497761	0.416371254339052	40	14	0.7869335822704	0.880229831714829
ASV538	es	es	-0.0725068625879837	0.264512294808896	40	5	0.785480663116598	0.880229831714829
ASV1784	es	es	-0.082574412634523	0.293562552303595	40	7	0.780018719296506	0.880229831714829
ASV2284	es	es	-0.0614253968202721	0.234430141592235	40	6	0.794721158404294	0.884382007044778
ASV2536	es	es	-0.103944793901271	0.418666917715389	40	9	0.805257994170288	0.8892080748435
ASV2924	es	es	0.113580628665439	0.462314527040573	40	38	0.807253413567602	0.8892080748435
ASV1652	es	es	-0.0464672795870203	0.242303014390816	40	5	0.848940789595484	0.930404804758687
ASV191	es	es	-0.0607214801023365	0.374103058666311	40	11	0.871920065867922	0.950787207504217
ASV2796	es	es	-0.0462741899553533	0.316361321130448	40	6	0.884481415826345	0.959662336171584
ASV634	es	es	-0.0547159776820551	0.447263017713783	40	34	0.903278313717552	0.970353436023311
ASV3408	es	es	0.0407877986731369	0.326888449907468	40	6	0.901358725395642	0.970353436023311
ASV527	es	es	-0.0316318415150256	0.321411920963936	40	6	0.922119863518139	0.971359273706
ASV611	es	es	0.0333615670500801	0.299162650917287	40	6	0.911793760851764	0.971359273706
ASV1835	es	es	0.0461425795214336	0.462293801900152	40	39	0.921018120125598	0.971359273706
ASV3042	es	es	0.0409695447384357	0.374468362208079	40	16	0.913455236506591	0.971359273706
ASV300	es	es	0.0255075109840446	0.319131253639574	40	7	0.936714009236552	0.972569090929817
ASV1879	es	es	-0.0260721396739521	0.323643853707902	40	5	0.936216162543935	0.972569090929817
ASV3346	es	es	-0.0266325381974004	0.304594670483335	40	14	0.930784103179893	0.972569090929817
ASV173	es	es	-0.0245966539444696	0.377295745427986	40	9	0.948362917601982	0.976788356014065
ASV2168	es	es	0.0243775475446791	0.422411654637278	40	34	0.954281711866275	0.976788356014065
ASV2406	es	es	-0.0214153867518744	0.346424416578938	40	8	0.951031498784909	0.976788356014065
ASV2013	es	es	-0.0154872213124498	0.387908814058191	40	37	0.968362027230614	0.986547229619921
ASV1814	es	es	-0.00730917286419988	0.221791895440558	40	38	0.973882892349023	0.987535456260457
ASV829	es	es	0.00546987665147121	0.341484927593636	40	19	0.987303906153951	0.991874757571331
ASV3371	es	es	-0.00671791617161358	0.346668039166037	40	7	0.98464053563673	0.991874757571331
ASV1712	es	es	0.000517362751026613	0.321489148569496	40	8	0.998724407853186	0.998724407853186
