feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV1040	enteritis	E3	-0.893852415231685	0.716027383388584	40	14	0.219540051058507	0.65260535725611
ASV1241	enteritis	E3	-1.01552324204034	0.820566888523575	40	15	0.223461815320383	0.655286674655716
ASV1468	enteritis	E3	0.502242662957976	0.408540163038587	40	12	0.226495143440232	0.655325948353739
ASV1402	enteritis	E3	1.11497978933593	0.918783764160792	40	14	0.232413089116701	0.655778595072738
ASV3182	enteritis	E3	0.215908003075753	0.178025728664693	40	40	0.232695630509681	0.655778595072738
ASV1814	enteritis	E3	0.538581846411933	0.450770372539493	40	38	0.239568169176636	0.659416340157112
ASV1898	enteritis	E3	0.515166524436205	0.431636254765255	40	6	0.240064013236921	0.659416340157112
ASV107	enteritis	E3	-0.822668273482987	0.752080229467877	40	11	0.280903338186392	0.669846421829089
ASV895	enteritis	E3	1.03692614739645	0.901159572043246	40	11	0.257062598821776	0.669846421829089
ASV1021	enteritis	E3	0.962376674772314	0.854548668229613	40	10	0.267150998594968	0.669846421829089
ASV1380	enteritis	E3	1.0633553122723	0.966601217258667	40	37	0.278210223240761	0.669846421829089
ASV1436	enteritis	E3	0.211247807805262	0.191598270128151	40	40	0.277154134373828	0.669846421829089
ASV1879	enteritis	E3	0.723824947510402	0.659695267484585	40	5	0.279453545369259	0.669846421829089
ASV1906	enteritis	E3	-0.911806606531027	0.821075282796833	40	40	0.273760038335597	0.669846421829089
ASV2197	enteritis	E3	0.575000386388273	0.519401698211039	40	11	0.275233819805902	0.669846421829089
ASV2314	enteritis	E3	0.970236385354289	0.855929160907064	40	26	0.264085484579044	0.669846421829089
ASV2544	enteritis	E3	-0.68813621429668	0.598513444981419	40	5	0.257434865100545	0.669846421829089
ASV2796	enteritis	E3	0.710097696245367	0.644907411115842	40	6	0.277785719990727	0.669846421829089
ASV3300	enteritis	E3	-0.648454569397135	0.582663576543218	40	5	0.272736137044877	0.669846421829089
ASV1015	enteritis	E3	-0.853865463144284	0.796818838148568	40	11	0.290661769054749	0.677886775320571
