feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Neisseriaceae	es	es	0.346387500918816	0.400341708461077	40	9	0.392342440794577	0.591907526916031
Lactobacillus	es	es	-0.164754560376283	0.19586440870066	40	37	0.405517033122906	0.591907526916031
Tetragenococcus	es	es	-0.30681085819547	0.370846973966037	40	37	0.413218462186663	0.591907526916031
Arthrobacter	es	es	-0.357372359251833	0.429425583188799	40	32	0.41048995648117	0.591907526916031
Blastococcus	es	es	0.298378187906192	0.354709808787544	40	7	0.405504224667489	0.591907526916031
Aggregatibacter	es	es	0.19498320333873	0.221552581206763	40	5	0.384349999515632	0.591907526916031
Dubosiella	es	es	-0.143817182556193	0.168574732149654	40	37	0.398929608121829	0.591907526916031
Ramlibacter	es	es	-0.106482081153167	0.132858067214598	40	14	0.42784161272487	0.604682812651149
Iodobacter	es	es	0.37385645413692	0.505862616594571	40	15	0.46441906382479	0.647742378492471
Cetobacterium	es	es	-0.259155671706352	0.391936491397479	40	13	0.51246158165567	0.70241502723248
Enhydrobacter	es	es	0.254569643022311	0.389083132654187	40	20	0.516871435133334	0.70241502723248
Mesomycoplasma	es	es	-0.0915386208618706	0.146195610080577	40	40	0.534967700630534	0.71780476287135
Anoxybacillus	es	es	-0.25953677290095	0.444745121203738	40	9	0.562962350533259	0.745925114456568
Aeromonas	es	es	-0.196103345916593	0.388227790440974	40	39	0.616388646755628	0.765427509145409
Thermus	es	es	-0.221071895558275	0.443477076253572	40	12	0.621007224400992	0.765427509145409
Psychrobacter	es	es	-0.190270162137105	0.369337876870997	40	5	0.609421366367759	0.765427509145409
Flavobacterium	es	es	-0.264008656098365	0.514079642882145	40	23	0.610535799030331	0.765427509145409
Undibacterium	es	es	-0.210529940527238	0.416743502570174	40	8	0.616350901422383	0.765427509145409
Limnohabitans	es	es	0.209289660223367	0.418516113659547	40	11	0.61990564402267	0.765427509145409
Granulicatella	es	es	-0.167018362169273	0.358959389779914	40	7	0.644383053037032	0.778586936467105
Peptoniphilus	es	es	-0.135711473634893	0.29344250702165	40	5	0.646374060463257	0.778586936467105
Brevibacterium	es	es	-0.148672906368368	0.370590749032605	40	9	0.690536076271232	0.822436225671355
Micrococcus	es	es	-0.113858541102707	0.373831368813964	40	9	0.762354039551606	0.859075485379164
Haemophilus	es	es	-0.116095170091938	0.379245944617183	40	10	0.761183415152392	0.859075485379164
Exiguobacterium	es	es	0.127667372648565	0.442265753285434	40	12	0.774405367715752	0.859075485379164
Marisediminicola	es	es	0.0974920526858153	0.304609651827053	40	5	0.750679341494053	0.859075485379164
Serratia	es	es	-0.153301493908881	0.458790575405437	40	39	0.740109084678582	0.859075485379164
Rhizobiaceae	es	es	-0.124783945395928	0.439539763774343	40	14	0.778030628267922	0.859075485379164
Neisseria	es	es	0.130413029802773	0.375625488651203	40	10	0.730364917989829	0.859075485379164
Allomeiothermus	es	es	0.132032272446894	0.49025930107083	40	22	0.789147273184888	0.862367123274208
Comamonadaceae	es	es	-0.0745524477522446	0.344516125983777	40	7	0.829835394795135	0.89757705967637
Anaerococcus	es	es	0.0764483928306149	0.382568578790237	40	10	0.842679666922571	0.902263077715076
Rathayibacter	es	es	-0.0526196982493436	0.319898346226923	40	5	0.870218217044033	0.913298326798688
Parageobacillus	es	es	-0.0649647641359718	0.382357140568404	40	37	0.865985422154538	0.913298326798688
Deinococcus	es	es	0.0604142350994154	0.457814238265134	40	20	0.895710339836382	0.93083623551624
Rhodoferax	es	es	0.0382304059366834	0.441330976850806	40	38	0.931424250774027	0.958553112447057
Enterococcus	es	es	-0.028759513455691	0.423565013564664	40	28	0.946222292604607	0.964418875154695
Paracoccaceae	es	es	-0.0172814759592	0.326643068272598	40	7	0.958083724671503	0.967208331573136
Malacoplasma	es	es	-0.000309591744577536	0.220943220178886	40	38	0.998889312877407	0.998889312877407
